0,0,0,0
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,3.2,0,0
0,1,0.6,0
0,0.4,0.8,0
0,1,4,5.8
6.6,7.8,1.8,4.2
3.4,1.8,0.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.4,4.2,3.2,5.2
7.6,8.6,4.8,2.8
13,14.4,15.2,9.2
7.8,0.8,0,0
0,0,0,0
0,0,0.6,1
0,2.8,5.4,2.6
10.4,9.4,7.2,0.2
0,1,1.4,8.4
8.4,11.8,5,2.2
0.4,0.4,4.6,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.4,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1.2
2,0,0,0
0,0.2,0,0
4.2,9.6,4.8,0
0,0.6,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1.6,6.2,1.2,0
0,0,5.6,0
0,0,1.4,2.8
0,0,0,0
0,0,0,0
0,1.4,5.8,1
0,2,18.4,32.6
8.2,3.8,0,0
0,0,0,0
0,0,0,0
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5.4,14.8
2.4,0,0,3.4
0,0,0,0
0.6,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1.4,5.8
0,24.4,0,0
0,0,0,0
0,0,0.4,1.6
0.2,0,0,0
0,0.2,7.4,4.6
1.4,0,6.2,36.4
0,0.8,6.4,0.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2.4,0
0,0,4.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5.8,4.8,1.8
0,0.2,0,0
0,0,0,0
0,0,0,0
0.4,4.2,0,0.2
0,0,0,0.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1,0,6.8
0,0,0,0
0,0,0,0
0,0,0,0
0,5.6,7.2,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.2,0,1.2,2.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.6
0,0,0,0
0,0,0,0
0,0,0,0
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,1.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0.8,0.8,3.4,0
0,2,0,0
0,0,0,0
0,2.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,7.2,0.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6,6,10.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.2,0,0,0
0,0,0,0
11,0,0,0
0,0,0,0
0,0.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3.4,0.6
1,20.6,139,4
0.2,7.4,0,0
0,0.2,0,3.6
0,4.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,20.2
5.6,0,0,0
0,0,0,0
0,0,0,12.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5.4,0
0,0,0,0
0,0,0,1
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.2
0,1.6,16.6,5
7.8,0.8,0,0
0,0,0,0
0,0.4,0,0
0,0,0,0
0.4,0,9.4,24.2
0,3.4,8.6,2.6
3,8.6,0,0
0,0,0,0
0,0.2,2,4.4
6,4.8,9.6,5.2
0,0,0,0
0,0,6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.6,11.8,1.4,0
0,0,0,3.6
0,0,0,0
0,0,0,0
0,1.2,0,0
0,0,0,0
0,6.6,2.2,2.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,2.4
0.2,2.8,0.2,0
0,0,0,0
0,0,0,0
0,0.8,0.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1.6
0.6,2.2,1.4,4.6
12.8,36.4,18.8,3.2
0,6.4,1.4,0
0.2,0,0.6,0
0,0,0,0
0,0,4.6,4.2
2.8,4.2,1.6,0.4
0,0,0,0.8
1.4,4.4,0,0
0,0,0,0
0,0,0,0
0,0,0,3.6
4.2,8.2,12,14.4
2.8,0,0,0.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0,0,0
0,0,0,0
0.6,0,0,0
0,0,0,0
0,0,0,0
2.6,2.2,3,1.8
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.6,0.8,5.2
7.6,9.6,15.2,19.6
18.8,11.4,1.4,0
0,0,0,0
0,0,0,0
0.6,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.8,5.4,2.8,2
7,2.2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.2
0.8,4.2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,2
1.6,2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6,0.4,0,1
3.4,9,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,4.2,17,15.6
8.4,7.8,10.6,7.8
1.6,0,3.2,0
0,0,0,0
0,0,0,0
1,0.2,0,0
0,0,0,1.2
1,0.6,2.4,2.6
3.6,8.2,5.8,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.4,0,0
0,0,11.4,8.8
3.2,3.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1.2,2.8
0,0,0,1.6
1.4,2.8,0,0
0,8,7,0.4
0,0,0,2.2
1,0,2.2,0.8
0,0,2.2,2
1.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0.4,0
0,0,0,2
2.8,0.8,2.8,2
5.6,9.2,0,0.4
1,1.4,0.8,1
0,0,2,1.8
0.2,0,0,17.4
9.4,0,0.6,5
0,0,0.2,3.8
0,0,4,0
0,2.8,12.4,3
9,4.8,1.4,9.2
0.4,0,0.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,17.8
0.4,9,4.2,0
0,0.4,8.4,5.2
0,0,0,0
0,0,0,0
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,8.2
28,13.8,0,0
0,0,1.6,5.2
5.8,1.8,1.4,0
0,0,0.2,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,5.2
2,0,6,2.4
0,0,0,0
0,0,14.6,1.2
0.6,0,0,25.8
1.2,0,0.6,0
0,0.2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,13.8,0,11.4
13.4,0,0.6,2.2
0,0,0,0
0,0,24,0
0,0,0,0
0,0,0,0
0,0,0,0
0.4,0,5.4,0.4
0,0,0,0
0,9,5.4,0.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,15.2,13.8,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,9.6
0,7.8,5.8,0
0,0,0,0
0,0,0,1.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,5
0,0,0,0
0,0,0,0
0,0,0,0
3.6,0.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,8.8,1.4
0,0,8,0.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0.2,0.4,0
0.2,3.2,3.2,18.4
46.2,26.4,12,11
0.2,0,0.2,2.2
16,6.8,9,4.2
1.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,10,0.4,16.6
0.4,0,0,0.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.2
0.4,0.6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.4,0.2
3.6,14,13.4,15.2
15.8,8.8,4.8,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.8,1.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.6,0,0
0.6,2,1.8,6.2
7.6,6.6,2,5.4
11.2,11.2,6.8,0
10.2,8.2,2.6,18.8
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1.8,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.8,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.4,4.4
1.4,1,1.4,0
0.4,5,1,0
0,0,0,0
0,0,0,9.8
6.6,2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.2,0.8,0
0,0,0.2,0
0,0,9,15
4.8,13.6,10.8,30.4
12,1,0.8,0
0,0,0,0
0,0,0,0.6
4.4,1.8,3.4,18.4
1,0,0,0
0,0,0,0
0,0,0,0
0,2.6,14.8,21.2
6.6,20.2,7.6,0.4
0,0,0.8,1.8
0,0,0,0
0,0,8.6,1.8
10.6,8.4,1.8,0
0,0,1,11.8
0,1.4,1.8,1.2
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.6,1,2.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11,0,0,0
2.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.2,1
0.4,0,0,0
0,0,0,0
0,0,0,0
2.6,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,11.2,0.4
0,0,0,0.4
0.2,3,4.6,3.4
0,0.2,0,7.4
0.2,0.4,0.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,5.8
3.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,10.6
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,2.6
2.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.6
0.2,0,0.2,1.2
15.4,0,0,0
0,0,0,0.6
0.2,0,0,0
0,0,0,6.4
5.2,0,0.2,0
0,0,1,20
6.8,5.2,1.8,2.2
0,0,0,0
0,0,0,0
0,0,0,2.4
0,0,0,20.2
0,0,0,0
9.4,29,14.2,15.6
0.2,0,3.6,0.4
0,0,0,0
0,0,0,0
0,0,0,8.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1.4,0.8,0
0,0,0,0
0,0,0,0.6
21.6,1.4,0,0
0,0,0,0
0,0,0,0
0,0,0,8.2
0,0.4,0,0
0,0,0,0
0,0,21.4,21.8
0.2,0,0,0
0,0,0,0
0,0,0.4,0
0,0,0,0
0,0,0,1
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,38.6
0.6,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.6,7.2,3.8,0
0.2,0,3.4,12.8
0,7.6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.4,2.6,0,0
0,0,0,0
0,9,7.8,0
0,0,0,0
0,0,1,0.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.4,6.8,2.4,4
2.4,1.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.4,2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.2
0,0,0,0.6
2.6,3.6,0,0
0,0,0,0
0.2,0,0,0
0,0.2,0,1
1,0.2,0,0
4.4,4.6,6.8,2.4
0,0.2,0.2,0
0.4,0.2,0.8,16.8
18.8,2.8,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1.2
0.8,0,0,0
0,0,0,0
0,0,0.8,1.2
0,1,2.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1.6
0.6,2.6,0.6,0
0,0,1.6,1.6
0,0,0,0
0,0,1.8,0
2.4,0,0,0
0,0,0,1
0,0,1.2,2
0.8,0.4,0,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.4,0.4,0,0
0,0,0.4,4.4
3.4,5.2,1.6,1.2
0,2,0.6,3
0.2,4.8,0,0
0,0,0.2,0
0,0,0,0
0.4,1.2,0.2,0
0,0,0.2,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,4.2,0,0
2,0.6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.6,2.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.2,0,0,2
3.4,1.8,0,0.2
0,0,0,4.8
0.2,0,1.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.2,3.8,7,2
1.4,0,0,0
0,0,1.6,0.4
0,8.6,10.6,6.6
10.2,3.4,1.4,0
0,0,6,28.4
24.4,11.6,5,0
0,0.2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,6.8,1.2
0,0.4,0.8,0
0,0,0,0
0,0,0,1
12.4,7.4,5,2
0,0,0,0
1.2,3.2,7,0.6
0,0,0.6,0
0,0,2.8,2
3.2,1.4,0.6,0
0,0,0,0.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.2,0,0
0,0,0,0.2
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,13.2
0.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.2,0
0,34.8,0,0
0,0,0,0
0,6.4,0.2,0
0,0,0,0
0,0,0,10.2
24,12.2,6.8,1
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5.8,0,0
0,0,0,2
0,0.8,8.8,0
0,0,0,0
0,0,0,0
0,0,0,0
0,3.4,2.6,0
0,0,0,0
3.8,0,0,0
0,0,0,43.4
0,0,0,0
0,0,0,0
0,1.2,0,0
0,0,0,0
0,0,14,10.2
0.8,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.8
2.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,16.8
23,1.6,5.8,59
0,0,0,0
0,0,0,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.8,0
0,0,0.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.6,22.8,6.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,0.4
0,0,0,0
0,0,0,0
0,0,0,2.2
0,0,0,0
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.2
0.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,4.8,0,8.8
33.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.8,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.2
0.2,0.4,0.2,0
0,0,0,0
0,0,0,0.2
1,5.6,3.2,4.8
0,0,0,0
0,0,0,0
4.4,0.2,0.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.6,3.4,0
0,0,0,0
0,0,0,0
0,0,0,0
14.2,20.6,28.6,8
0.2,0,1,0
3,0.2,0,0
0,0,0.2,0.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.8,3.6,6.6,0.4
0,0,4.4,5
2.8,0,0,0
0,0.6,12.2,12.4
